Id,Label,Popularity
Dilip Joshi,Dilip Joshi,4.998
Catherine Tresa,Catherine Tresa,6.633
Preeti Ganguli,Preeti Ganguli,2.432
Aanchal Munjal,Aanchal Munjal,5.151
Kishori Balal,Kishori Balal,0.703
Mohit Abrol,Mohit Abrol,0.6
Raj Kapoor,Raj Kapoor,9.624
Mahesh Gupta,Mahesh Gupta,0.6
Aranya Kaur,Aranya Kaur,0.62
Kunal Khemu,Kunal Khemu,8.771
Shreya Narayan,Shreya Narayan,1.4
Pushtii Shakti,Pushtii Shakti,0.5
Preeti Desai,Preeti Desai,5.754
Ashwanth Ashok Kumar,Ashwanth Ashok Kumar,0.732
Chandrachur Singh,Chandrachur Singh,13.961
Gurmeet Sajan,Gurmeet Sajan,0.6
Liam Hemsworth,Liam Hemsworth,37.154
Gautam Kapoor,Gautam Kapoor,0.5
Dhritiman Chatterjee,Dhritiman Chatterjee,6.805
Shreya Chawla,Shreya Chawla,0.5
Aashif Sheikh,Aashif Sheikh,2.136
Tarun Ratnani,Tarun Ratnani,0.5
Vijay Maurya,Vijay Maurya,2.159
Jacqueline Fernandez,Jacqueline Fernandez,11.54
Jameel Khan,Jameel Khan,3.721
Rushad Rana,Rushad Rana,2.837
Bhagwan Tiwari,Bhagwan Tiwari,3.842
Shivaji Guruvayoor,Shivaji Guruvayoor,6.577
Vrinda Gajendra,Vrinda Gajendra,0.6
Naman Jain,Naman Jain,4.573
Sunny Banerjee,Sunny Banerjee,0.6
Atul Parchure,Atul Parchure,2.375
Ankit Yadav,Ankit Yadav,0.5
Erode Mahesh,Erode Mahesh,1.128
Atul Srivastava,Atul Srivastava,1.22
Sumanth Shailendra,Sumanth Shailendra,0.6
Chitra Lakshmanan,Chitra Lakshmanan,1.442
Suchitra Krishnamoorthi,Suchitra Krishnamoorthi,3.734
Manabendra Das,Manabendra Das,0.6
Sanjeev Vats,Sanjeev Vats,0.98
Lal,Lal,2.567
Indrajith,Indrajith,0.6
Kabir Sajid,Kabir Sajid,0.6
Vrajesh Hirjee,Vrajesh Hirjee,10.438
Kalp Shah,Kalp Shah,0.6
Rajeev Gaursingh,Rajeev Gaursingh,1.4
Shwetambari Ghute,Shwetambari Ghute,0.5
Vedika,Vedika,0.6
Nominath Ginsberg,Nominath Ginsberg,0.5
Girija Oak,Girija Oak,6.075
Udhayanidhi Stalin,Udhayanidhi Stalin,3.783
Sridevi,Sridevi,5.4
Sudheer Babu,Sudheer Babu,9.017
Elli Avram,Elli Avram,9.923
Adarsh Kurne,Adarsh Kurne,0.6
Raunaq Chopra,Raunaq Chopra,0.5
Shiva,Shiva,0.6
Salim Kumar,Salim Kumar,6.872
Kenneth Desai,Kenneth Desai,2.6
Dilip Prabhavalkar,Dilip Prabhavalkar,7.935
Sameera Reddy,Sameera Reddy,4.347
Deepak Qazir,Deepak Qazir,4.238
Soma Chhaya,Soma Chhaya,0.972
Sonakshi Sinha,Sonakshi Sinha,23.393
Jazzy B,Jazzy B,3.17
Aditya Hitkari,Aditya Hitkari,0.5
Nikita Sharma,Nikita Sharma,1.991
Monikangana Dutta,Monikangana Dutta,0.6
Monica Gill,Monica Gill,3.223
Sunny Singh,Sunny Singh,0.6
Ali Badshah,Ali Badshah,2.667
Vikram,Vikram,7.777
Zaira Wasim,Zaira Wasim,4.906
Amrit Arora,Amrit Arora,0.5
Lovely Singh,Lovely Singh,0.6
Rajnikanth,Rajnikanth,0.6
Jyoti Pawar,Jyoti Pawar,0.6
Jigna Bharadhwaj,Jigna Bharadhwaj,0.938
Madhavi Soman,Madhavi Soman,0.6
S.V. Krishna Shankar,S.V. Krishna Shankar,1.96
Kahaan,Kahaan,0.6
Suvinder Vicky,Suvinder Vicky,1.531
Gurpreet Guggi,Gurpreet Guggi,3.796
Prem Chopra,Prem Chopra,10.003
Aman Hundal,Aman Hundal,0.6
Ketan Pawar,Ketan Pawar,1.38
Atharva Karve,Atharva Karve,0.6
Tito Wilson,Tito Wilson,1.22
Shiva Dawar,Shiva Dawar,0.5
Aishwarya Ghaydar,Aishwarya Ghaydar,0.6
Rohit Saraf,Rohit Saraf,8.464
Swapnil,Swapnil,0.6
Dilkhush,Dilkhush,1.4
Vansh Bhardwaj,Vansh Bhardwaj,0.6
Radhika Menon,Radhika Menon,0.5
Rajender Sethi,Rajender Sethi,0.5
Shree Gopika,Shree Gopika,3.504
Soni Razdan,Soni Razdan,4.6
Rupan Bal,Rupan Bal,0.6
Sabitha Jayaraj,Sabitha Jayaraj,1.96
Shivkumar Subramaniam,Shivkumar Subramaniam,4.011
Chetan,Chetan,2.887
Tanusree Chakraborty,Tanusree Chakraborty,0.5
Taran Bajaj,Taran Bajaj,1.788
Murugadoss,Murugadoss,13.11
M.K. Raina,M.K. Raina,1.368
Sanjay Gurbaxani,Sanjay Gurbaxani,2.836
Shiny Gogoi,Shiny Gogoi,0.6
Ashwini Apte,Ashwini Apte,1.38
Anant Raina,Anant Raina,0.5
Devansh Doshi,Devansh Doshi,0.7
Gayathri Krishna,Gayathri Krishna,2.038
Kay Kay Menon,Kay Kay Menon,7.214
Manoj Bajpayee,Manoj Bajpayee,16.882
Sonam Bajwa,Sonam Bajwa,19.959
Chemban Vinod Jose,Chemban Vinod Jose,3.453
Ashwin Mushran,Ashwin Mushran,0.841
Deepika Bhide Bhagwat,Deepika Bhide Bhagwat,0.5
Divyendu Sharma,Divyendu Sharma,3.342
Veer Rajwant Singh,Veer Rajwant Singh,0.6
Kunika,Kunika,1.547
Shilpa Iyer,Shilpa Iyer,0.6
Anushka Shetty,Anushka Shetty,9.106
Tom Alter,Tom Alter,5.083
Mukesh Rishi,Mukesh Rishi,5.475
Anita Devgan,Anita Devgan,1.493
Prithvik Pratap,Prithvik Pratap,0.6
Zhang Yixing,Zhang Yixing,8.754
Aman Uppal,Aman Uppal,2.588
Maria Yohannan,Maria Yohannan,0.6
Preeti Jhangiani,Preeti Jhangiani,5.719
Mahesh Manjrekar,Mahesh Manjrekar,12.632
Raj B. Shetty,Raj B. Shetty,2.219
Chaya Singh,Chaya Singh,4.486
Sulakshana Pandit,Sulakshana Pandit,5.106
Dhruv Sehgal,Dhruv Sehgal,1.915
Prashasti Singh,Prashasti Singh,0.97
Nirmala Tikam,Nirmala Tikam,0.5
Hal Holbrook,Hal Holbrook,10.77
Dominic Power,Dominic Power,3.08
Loknath Tiwari,Loknath Tiwari,0.6
Jeremy Irvine,Jeremy Irvine,15.391
Prabhu Deva,Prabhu Deva,12.494
Sarath Kumar,Sarath Kumar,2.245
Parvathy,Parvathy,2.375
Anula Navlekar,Anula Navlekar,1.96
Jayaram,Jayaram,6.501
Rana Daggubati,Rana Daggubati,19.076
Manoj Biddvai,Manoj Biddvai,0.5
Rajneesh Duggal,Rajneesh Duggal,4.772
Michael O’Neill,Michael O’Neill,21.271
Karisma Kapoor,Karisma Kapoor,10.468
Shresth Kumar,Shresth Kumar,0.766
Radhika Narayan,Radhika Narayan,1.036
Padam Kumar,Padam Kumar,0.6
Anantharam Karthik,Anantharam Karthik,0.5
Naved Aslam,Naved Aslam,1.935
Ulka Gupta,Ulka Gupta,0.972
L. Alice,L. Alice,0.6
Rajatabha Dutta,Rajatabha Dutta,3.643
Parvathi T,Parvathi T,5.218
Vijayendra Ghatge,Vijayendra Ghatge,3.438
Chandan Roy Sanyal,Chandan Roy Sanyal,1.352
Shreya Reddy,Shreya Reddy,6.135
Viineet Kumar,Viineet Kumar,4.023
Yusuf Hussain,Yusuf Hussain,3.16
Siddharth Chandekar,Siddharth Chandekar,1.929
Parineeti Chopra,Parineeti Chopra,16.232
Leela Samson,Leela Samson,1.7
Tina Munim,Tina Munim,5.143
Sonalee Kulkarni,Sonalee Kulkarni,2.982
Dr. Rajendra Prasad,Dr. Rajendra Prasad,0.5
Gyanendra Tripathi,Gyanendra Tripathi,4.997
Poonam Rajput,Poonam Rajput,0.6
Abbas,Abbas,3.842
B.B. Verma,B.B. Verma,0.5
Alok Gagdekar,Alok Gagdekar,0.6
Kalidas Jayaram,Kalidas Jayaram,7.674
Masood Akhtar,Masood Akhtar,1.435
Hrithik Roshan,Hrithik Roshan,24.083
Raima Sen,Raima Sen,2.887
Amrit Pal,Amrit Pal,3.049
Roopesh Kumar,Roopesh Kumar,1.582
Geetanjali Kulkarni,Geetanjali Kulkarni,2.01
Naveen Chandra,Naveen Chandra,4.64
Kabir Bedi,Kabir Bedi,17.241
Gurjit Singh,Gurjit Singh,0.6
Sudhakar,Sudhakar,2.851
Pulkit Samrat,Pulkit Samrat,8.682
Sonam Stobgais,Sonam Stobgais,2.268
Angad Mhaskar,Angad Mhaskar,0.6
Ariadna Cabrol,Ariadna Cabrol,10.019
Shailashree,Shailashree,0.6
Yudhishtir Urs,Yudhishtir Urs,0.6
Amrutha Karagada,Amrutha Karagada,0.6
Harsha Bhogle,Harsha Bhogle,2.138
Srishti Shrivastava,Srishti Shrivastava,2.841
Namit Das,Namit Das,6.743
Vibhawari Deshpande,Vibhawari Deshpande,1.067
Suman,Suman,0.6
Aleksandr Dyachenko,Aleksandr Dyachenko,5.753
Sirivennela Yanamandhala,Sirivennela Yanamandhala,0.6
Krishna Abhishek,Krishna Abhishek,6.18
Jass Bajwa,Jass Bajwa,0.6
Keshto Mukherjee,Keshto Mukherjee,2.171
Manoj Sabarwal,Manoj Sabarwal,0.5
Mahnaz Damania,Mahnaz Damania,0.988
Omar Sy,Omar Sy,22.795
Suchandra Vaaniya,Suchandra Vaaniya,0.6
Munira Sen,Munira Sen,0.5
Fahadh Faasil,Fahadh Faasil,7.791
Dino Morea,Dino Morea,9.203
Siddharth,Siddharth,5.875
Harshvardhan Kapoor,Harshvardhan Kapoor,6.874
Eesha Rebba,Eesha Rebba,2.485
Kim Sharma,Kim Sharma,6.871
Tiger Shroff,Tiger Shroff,28.42
Roshan Seth,Roshan Seth,10.384
Yashvit Sancheti,Yashvit Sancheti,0.5
Karran Jeet,Karran Jeet,0.6
Jayant Gadekar,Jayant Gadekar,1.735
Shashi Kapoor,Shashi Kapoor,5.565
Bindu,Bindu,7.963
Sonali Kulkarni,Sonali Kulkarni,11.434
Lanuakam Ao,Lanuakam Ao,0.5
Biswajit Chakraborty,Biswajit Chakraborty,2.134
Girish Karnad,Girish Karnad,5.51
Jitendra Shastri,Jitendra Shastri,0.6
Priya Raina,Priya Raina,0.5
Vikas Pandurang Patil,Vikas Pandurang Patil,0.5
Irina Kushnareva,Irina Kushnareva,0.608
Natassha,Natassha,0.6
Manish Bhavan,Manish Bhavan,0.6
Aditi Vasudev,Aditi Vasudev,3.688
Anson Paul,Anson Paul,3.079
Sajjan,Sajjan,1.803
Vikram Kochhar,Vikram Kochhar,19.005
Boloram Das,Boloram Das,0.7
Suhas P,Suhas P,5.379
Omkar Das Manikpuri,Omkar Das Manikpuri,2.968
Manju Singh,Manju Singh,0.6
Zeenat Aman,Zeenat Aman,8.096
Satwant Kaur,Satwant Kaur,2.08
Jaggi Singh,Jaggi Singh,0.6
Yashodhan Bal,Yashodhan Bal,0.5
Vijay Kumar,Vijay Kumar,1.313
Upyendra Limaye,Upyendra Limaye,0.5
Shakeel Khan,Shakeel Khan,0.6
Jayshree T.,Jayshree T.,7.369
Bhed Sinha,Bhed Sinha,0.5
Akshay Kumar,Akshay Kumar,23.057
Pramod Shetty,Pramod Shetty,2.695
Noorin Sha,Noorin Sha,0.6
Pradeep Kalipurayath,Pradeep Kalipurayath,0.5
Sumeet Thakur,Sumeet Thakur,1.037
Sapna Bhavnani,Sapna Bhavnani,0.6
Sweety Pala,Sweety Pala,0.5
Jacob Gregory,Jacob Gregory,3.469
Mukesh S Bhatt,Mukesh S Bhatt,1.298
Saeed Jaffrey,Saeed Jaffrey,8.102
Yashaswini Dayama,Yashaswini Dayama,6.926
Kuldeep Sharma,Kuldeep Sharma,0.6
Rohini Hattangadi,Rohini Hattangadi,9.883
Gargi Roychowdhury,Gargi Roychowdhury,3.149
K.C. Shankar,K.C. Shankar,2.756
Ileana D'Cruz,Ileana D'Cruz,10.462
Virendra Saxena,Virendra Saxena,0.6
Ragi Jani,Ragi Jani,0.6
Chinmaya Surve,Chinmaya Surve,0.5
Saumya Tandon,Saumya Tandon,4.288
Kavi Shastri,Kavi Shastri,1.856
Abigail Jain,Abigail Jain,0.6
Meghna Malik,Meghna Malik,2.145
Tanay Chheda,Tanay Chheda,2.687
Navneet Kaur Dhillon,Navneet Kaur Dhillon,1.887
Nushrat Bharucha,Nushrat Bharucha,8.9
Suhaas Ahuja,Suhaas Ahuja,0.968
Paul Moniz de Sa,Paul Moniz de Sa,2.744
Jyoti Malshe,Jyoti Malshe,2.387
Ira Dubey,Ira Dubey,5.474
Siddhant Karnick,Siddhant Karnick,1.458
Prashant,Prashant,0.6
Rosa Catalano,Rosa Catalano,0.98
Hope Davis,Hope Davis,21.566
Sujit Kumar,Sujit Kumar,1.829
Amrita Arora,Amrita Arora,5.359
Nina Wadia,Nina Wadia,11.571
Dimple Kaur,Dimple Kaur,0.828
Pawan Kanodia,Pawan Kanodia,0.6
Rushiraj Pawar,Rushiraj Pawar,0.5
Tabu,Tabu,6.139
Rahul Vohra,Rahul Vohra,1.883
Sudhir Chowdhary,Sudhir Chowdhary,0.5
Eddie Redmayne,Eddie Redmayne,37.824
Anshu Sawhney,Anshu Sawhney,0.5
Boman Irani,Boman Irani,10.3
Tuhin Mitra,Tuhin Mitra,0.5
Shanmugha Rajan,Shanmugha Rajan,1.52
Sudheesh,Sudheesh,4.227
Happy Ranjit,Happy Ranjit,0.6
Kartar Cheema,Kartar Cheema,1.871
Anushka Sharma,Anushka Sharma,9.522
Giju John,Giju John,1.094
Lee Tockar,Lee Tockar,16.787
Barun Chanda,Barun Chanda,2.713
Rosin Jolly,Rosin Jolly,0.972
Mayur Mahendra Patole,Mayur Mahendra Patole,1.4
Ganesh Divekar,Ganesh Divekar,0.84
Sonal Sehgal,Sonal Sehgal,2.792
Anjali Rana,Anjali Rana,0.5
Bhushan Manjule,Bhushan Manjule,0.6
Mir Afsar Ali,Mir Afsar Ali,1.96
Chinmai Chandranshuh,Chinmai Chandranshuh,0.6
Mohanlal,Mohanlal,11.87
Subbu Talabi,Subbu Talabi,0.5
Malavikka,Malavikka,1.187
Bill Hader,Bill Hader,19.913
Ratnamala,Ratnamala,1.016
Raj Kesaria,Raj Kesaria,0.5
Dolly Bindra,Dolly Bindra,1.566
Shishir Sharma,Shishir Sharma,3.226
Sandeep Bose,Sandeep Bose,0.6
Isha Koppikar,Isha Koppikar,4.994
Dalip Tahil,Dalip Tahil,9.416
Vijay Babu,Vijay Babu,2.888
Pooja Sawant,Pooja Sawant,7.266
Ila Arun,Ila Arun,8.508
Jeneva Talwar,Jeneva Talwar,3.199
Rose Rathod,Rose Rathod,0.5
Soham Chakraborty,Soham Chakraborty,5.287
Suhas Sirsat,Suhas Sirsat,1.094
Ashok Kumar,Ashok Kumar,3.704
Karuna Pandey,Karuna Pandey,1.385
Yash Shashank Dholye,Yash Shashank Dholye,0.6
Devendra Chowhan,Devendra Chowhan,0.5
Natasha Rastogi,Natasha Rastogi,2.15
Anud Singh Dhaka,Anud Singh Dhaka,1.62
Prit Kamani,Prit Kamani,2.06
Shradha Das,Shradha Das,0.5
Dilip Joglekar,Dilip Joglekar,0.5
Jonathan Readwin,Jonathan Readwin,4.832
Prashant Chainani,Prashant Chainani,0.5
Ashwini Giri,Ashwini Giri,0.873
M. Rajan,M. Rajan,0.6
Adil Hussain,Adil Hussain,7.613
Usha Naik,Usha Naik,1.011
Parvez Khan,Parvez Khan,1.62
Deepak Sampat,Deepak Sampat,1.62
Deepak Jha,Deepak Jha,0.6
Agha,Agha,3.128
Tarun Mehta,Tarun Mehta,0.6
Milind Soman,Milind Soman,13.545
Swati Semwal,Swati Semwal,0.885
Deepak Dobriyal,Deepak Dobriyal,5.533
Ravi Baswani,Ravi Baswani,4.353
Bhupesh Pandya,Bhupesh Pandya,0.6
Shruthi Haasan,Shruthi Haasan,0.5
Sakshi Tanwar,Sakshi Tanwar,7.752
Divyadarshini,Divyadarshini,0.6
Basil Joseph,Basil Joseph,5.803
Şafak Sezer,Şafak Sezer,4.361
Grady McGahan,Grady McGahan,0.5
Vijay Pande,Vijay Pande,0.6
Aditya Narayan,Aditya Narayan,6.234
Kumud Mishra,Kumud Mishra,11.189
Ganesan Kaliamoorthy,Ganesan Kaliamoorthy,0.5
Supriya Pathak,Supriya Pathak,6.756
Saikumar,Saikumar,5.262
Samita Bangargi,Samita Bangargi,0.6
Ajinkya Bhosale,Ajinkya Bhosale,0.6
Kreshna,Kreshna,5.017
Chirag Malhotra,Chirag Malhotra,0.6
Nikhila Vimal,Nikhila Vimal,5.758
Panja Vaisshnav Tej,Panja Vaisshnav Tej,1.838
Johnny Baweja,Johnny Baweja,0.6
Mahek Chahal,Mahek Chahal,4.581
Kushal Punjabi,Kushal Punjabi,1.96
Sharry Mann,Sharry Mann,0.5
Debdut Ghosh,Debdut Ghosh,2.944
Gary Oldman,Gary Oldman,142.721
Aaditya Pratap Singh,Aaditya Pratap Singh,0.6
Alka Amin,Alka Amin,3.104
Shamita Shetty,Shamita Shetty,6.489
Sumanto Chattopadhyay,Sumanto Chattopadhyay,0.6
Farrah Kader,Farrah Kader,0.5
Patricia Hittler,Patricia Hittler,0.5
Nina Kulkarni,Nina Kulkarni,3.865
Bijesh Jayarajan,Bijesh Jayarajan,1.96
Iniya,Iniya,3.261
Kushalini Pulapa,Kushalini Pulapa,0.6
Darshan Jariwala,Darshan Jariwala,5.567
Sakhi Gokhale,Sakhi Gokhale,0.6
Siddarth Jadhav,Siddarth Jadhav,5.379
M. Ilavarasu,M. Ilavarasu,8.656
Apoorva Jha,Apoorva Jha,0.5
V. K. Naresh,V. K. Naresh,4.178
Akshay Pendse,Akshay Pendse,0.6
Harnek Aulakh,Harnek Aulakh,0.5
Ananya Khare,Ananya Khare,1.55
Kalki Koechlin,Kalki Koechlin,5.263
Aamir Ahmed,Aamir Ahmed,0.6
Anjan Dutt,Anjan Dutt,3.203
Saurabh Dubey,Saurabh Dubey,1.539
Sanaj Naval,Sanaj Naval,0.6
Sachin,Sachin,0.6
Dipannita Sharma,Dipannita Sharma,5.668
Mrunal Thakur,Mrunal Thakur,26.626
Dhanshree Jain,Dhanshree Jain,0.5
Prithviraj Sukumaran,Prithviraj Sukumaran,7.253
Kuwaarjeet Chopraa,Kuwaarjeet Chopraa,0.5
Rag Mayur,Rag Mayur,0.694
Vineeth Vishwam,Vineeth Vishwam,1.936
Haresh Dagiya,Haresh Dagiya,0.98
Veera Saxena,Veera Saxena,0.6
Indu Mohan Das,Indu Mohan Das,0.5
Sathyaraj,Sathyaraj,8.02
Arushi Sharma,Arushi Sharma,5.744
Vishal,Vishal,0.6
Chetan Sharma,Chetan Sharma,0.6
Rashi Khanna,Rashi Khanna,5.23
Katarina Kajkus,Katarina Kajkus,0.5
David Essex,David Essex,10.727
Vennela Kishore,Vennela Kishore,9.806
Tanvir Singh,Tanvir Singh,0.5
Raja Goutham,Raja Goutham,1.646
Kurush Deboo,Kurush Deboo,3.556
Venkatesh Kakumanu,Venkatesh Kakumanu,0.972
Raghavendra Kadkol,Raghavendra Kadkol,0.6
Vedant Desai,Vedant Desai,0.98
Roshan,Roshan,0.6
K.P.A.C. Lalitha,K.P.A.C. Lalitha,3.604
Usha Nadkarni,Usha Nadkarni,7.032
Aman Verma,Aman Verma,1.553
Bomma Sreedhar,Bomma Sreedhar,0.5
Deep Dhillon,Deep Dhillon,2.744
Vivek Oberoi,Vivek Oberoi,11.991
Somnath Awghade,Somnath Awghade,0.652
Rinku Rajguru,Rinku Rajguru,12.37
Ashutosh Gowariker,Ashutosh Gowariker,8.067
VJ Vineeth,VJ Vineeth,0.5
Rati Agnihotri,Rati Agnihotri,4.707
Delnaaz Irani,Delnaaz Irani,3.678
Shruti Bapna,Shruti Bapna,1.416
Dilip Tahil,Dilip Tahil,9.416
Aparna Bajpai,Aparna Bajpai,0.5
Yuri Suri,Yuri Suri,1.833
Ravi Patel,Ravi Patel,18.893
Banita Thakuriya,Banita Thakuriya,0.5
Virendra Saxenda,Virendra Saxenda,0.5
Sandeep Gaikwad,Sandeep Gaikwad,0.6
Mark Rylance,Mark Rylance,15.608
Sujata Sehgal,Sujata Sehgal,3.645
Manoj Bakshi,Manoj Bakshi,2.745
Abhimanyu Dassani,Abhimanyu Dassani,2.887
Gagan Kokri,Gagan Kokri,0.6
Vinay Apte,Vinay Apte,3.072
Lakshmi Rai,Lakshmi Rai,5.692
Sanjay Sharma,Sanjay Sharma,0.6
Kashyap Bharbhaya,Kashyap Bharbhaya,0.5
Raza Murad,Raza Murad,22.598
Tathastu,Tathastu,0.652
Javed Jaffrey,Javed Jaffrey,6.915
Daniel Day-Lewis,Daniel Day-Lewis,12.935
Dayanand Reddy,Dayanand Reddy,4.648
Prince Kanwaljit Singh,Prince Kanwaljit Singh,1.185
Toby Kebbell,Toby Kebbell,19.909
Rana Jung Bahadur,Rana Jung Bahadur,9.229
Shweta Bhardwaj,Shweta Bhardwaj,3.08
Athulya,Athulya,4.936
John Doman,John Doman,18.54
Raj Singh Jhinger,Raj Singh Jhinger,0.5
Tanishaa Mukerji,Tanishaa Mukerji,3.422
Veeru Krishnan,Veeru Krishnan,0.6
Om Kanojiya,Om Kanojiya,0.98
Achala Sachdev,Achala Sachdev,3.469
Sri Lakshmi,Sri Lakshmi,0.6
Vidya Shankar,Vidya Shankar,0.6
Rinke Khanna,Rinke Khanna,1.695
Amjad Khan,Amjad Khan,9.503
Rajeshwari Sachdev,Rajeshwari Sachdev,6.023
Alka Badola Kaushal,Alka Badola Kaushal,0.6
Salman Khan,Salman Khan,21.446
Akash Thosar,Akash Thosar,5.345
Gabrella Sellus,Gabrella Sellus,0.652
Piu Dutt,Piu Dutt,0.6
Vishwa Badola,Vishwa Badola,0.6
Archana Padmini,Archana Padmini,0.72
Deeksha Joshi,Deeksha Joshi,2.412
Viva Harsha,Viva Harsha,7.959
Additi Gupta,Additi Gupta,0.6
Sandeep Pathak,Sandeep Pathak,0.6
Malhar Thakar,Malhar Thakar,3.855
Anuschka Sawhney,Anuschka Sawhney,1.788
Satish Rajwade,Satish Rajwade,0.98
Vinay Forrt,Vinay Forrt,4.525
Neha Bam,Neha Bam,2.567
Himanshu Sharma,Himanshu Sharma,3.637
Prashant Narayanan,Prashant Narayanan,3.951
Frank Langella,Frank Langella,15.374
Gulzar Chahal,Gulzar Chahal,0.6
Ravi Prakash,Ravi Prakash,3.534
John Carroll Lynch,John Carroll Lynch,11.062
Jyothika,Jyothika,7.392
Vishakha Singh,Vishakha Singh,5.781
Sunny Kaushal,Sunny Kaushal,9.971
Sarika,Sarika,9.659
Poorna Jagannathan,Poorna Jagannathan,46.568
Sooraj Pancholi,Sooraj Pancholi,3.842
Vinodhini,Vinodhini,2.854
Archit Deodhar,Archit Deodhar,0.766
Manchu Lakshmi,Manchu Lakshmi,10.478
Shanthnu Bhagyaraj,Shanthnu Bhagyaraj,0.5
Havish,Havish,0.968
Sneha Ullal,Sneha Ullal,5.487
Sabyasachi Chakraborty,Sabyasachi Chakraborty,3.79
Sushma Seth,Sushma Seth,13.344
Mohammad Samad,Mohammad Samad,1.646
Sahil Gilbile,Sahil Gilbile,0.5
Avijit Dutt,Avijit Dutt,2.391
Ranveer Singh,Ranveer Singh,31.59
Amruta Khanvilkar,Amruta Khanvilkar,2.527
Pavan Malhotra,Pavan Malhotra,7.599
Pallavi Malvade,Pallavi Malvade,0.5
Larissa Bonesi,Larissa Bonesi,6.255
Delzad Hiwale,Delzad Hiwale,2.339
Hemant Pandey,Hemant Pandey,2.181
Martin Rycroft,Martin Rycroft,0.5
Dulari,Dulari,2.568
Zabyn Khan,Zabyn Khan,0.5
Rajendran,Rajendran,4.348
Koushik Sen,Koushik Sen,0.5
Kanika Shivpuri,Kanika Shivpuri,1.094
Kranti Redkar,Kranti Redkar,0.772
Tillotama Shome,Tillotama Shome,6.43
Darshan Pandya,Darshan Pandya,1.176
Siddique,Siddique,7.889
Jemaine Clement,Jemaine Clement,27.873
Raju,Raju,0.6
Shivani Bhai,Shivani Bhai,0.753
Nandana Sen,Nandana Sen,4.512
Kalaiyarasan,Kalaiyarasan,3.945
Nasser,Nasser,0.6
Niveditha Prakasam,Niveditha Prakasam,1.008
Ishaan Khattar,Ishaan Khattar,12.587
Danny Denzongpa,Danny Denzongpa,12.138
Pratap Pothen,Pratap Pothen,5.33
Guna Babu,Guna Babu,0.5
Adah Sharma,Adah Sharma,4.715
Gurpreet Grewal,Gurpreet Grewal,0.6
Shruti Sharma,Shruti Sharma,6.97
Lauren Spartano,Lauren Spartano,0.6
Rahul Gautam Sarma,Rahul Gautam Sarma,0.6
Ambarish Deshpande,Ambarish Deshpande,0.6
Jimit Trivedi,Jimit Trivedi,0.6
Aruldass,Aruldass,8.891
Celina Jaitly,Celina Jaitly,3.644
Sumit Kaul,Sumit Kaul,6.21
Ravi Bhushan Bhartiya,Ravi Bhushan Bhartiya,0.6
Monika Panwar,Monika Panwar,1.96
Praveen Tarde,Praveen Tarde,0.5
Diwakar Pundir,Diwakar Pundir,1.96
Bijukuttan,Bijukuttan,1.474
Sreekanth Dasan,Sreekanth Dasan,0.6
Shashi Sharma,Shashi Sharma,1.723
Arun Mukherjee,Arun Mukherjee,1.713
Deepshikha,Deepshikha,0.6
Mukti Mohan,Mukti Mohan,6.39
Praveena,Praveena,1.738
Mahesh Thakur,Mahesh Thakur,2.271
Harshpreet Kaur,Harshpreet Kaur,0.917
Amitabh Srivastava,Amitabh Srivastava,0.6
Kaurwakee Vashistha,Kaurwakee Vashistha,0.5
Jay Shanker Pandey,Jay Shanker Pandey,0.6
Rajbir Kaur,Rajbir Kaur,0.6
Manav Gohil,Manav Gohil,1.39
Dipankar Dey,Dipankar Dey,2.811
Sanjay Mishra,Sanjay Mishra,5.388
Samyuktha Hornad,Samyuktha Hornad,4.15
Ashish Kakkad,Ashish Kakkad,0.6
Karan Aanand,Karan Aanand,0.5
Ravi Kale,Ravi Kale,3.165
Sneha Kapoor,Sneha Kapoor,0.5
Kamini Khanna,Kamini Khanna,1.473
Prinz Nithik,Prinz Nithik,2.885
Mrunal Jadhav,Mrunal Jadhav,2.744
Dhumal,Dhumal,4.33
Mallika Dua,Mallika Dua,3.226
Prashant Barot,Prashant Barot,1.094
Ansiba,Ansiba,2.622
Nidhi Mahavan,Nidhi Mahavan,0.5
Rahul Bairagi,Rahul Bairagi,0.5
Reem Shaikh,Reem Shaikh,3.042
Jagathy Sreekumar,Jagathy Sreekumar,5.283
Sohaila Kapoor,Sohaila Kapoor,0.5
Rekha,Rekha,16.861
Arun Mukhopadhyay,Arun Mukhopadhyay,0.84
Sudhir Joshi,Sudhir Joshi,3.175
Lizzie Antony,Lizzie Antony,4.48
Anish Trivedi,Anish Trivedi,0.5
Archit Krishna,Archit Krishna,0.98
Dibang,Dibang,2.607
Parul Gulati,Parul Gulati,1.4
Anoop Soni,Anoop Soni,3.351
Nitin Reddy,Nitin Reddy,0.6
Pranay Pachauri,Pranay Pachauri,2.43
Ashok Pathak,Ashok Pathak,1.469
Rohit Shetty,Rohit Shetty,11.274
Seema Kapoor,Seema Kapoor,1.838
Saii Ranade,Saii Ranade,0.5
Darshan Kumar,Darshan Kumar,0.6
Shubrajyoti Barat,Shubrajyoti Barat,0.5
Tusshar Kapoor,Tusshar Kapoor,6.003
Michael McElhatton,Michael McElhatton,20.099
Sunil Sukthankar,Sunil Sukthankar,0.6
KaramVeer Chaudhary,KaramVeer Chaudhary,0.5
Shashank Purushotham,Shashank Purushotham,0.6
Anil Rastogi,Anil Rastogi,0.98
Mumait Khan,Mumait Khan,5.008
